epoch,startBlock,lockBlock,endBlock,lockPrice,closePrice,totalAmount,bullAmount,bearAmount,rewardBaseCalAmount,rewardAmount,oracleCalled
1946,7208981,7209081,7209181,61971941852,62176000000,2.99E+19,1.62E+19,1.37E+19,1.62E+19,2.90E+19,TRUE
1947,7209084,7209184,7209284,62176000000,62067000000,2.95E+19,2.06E+19,8.82E+18,8.82E+18,2.86E+19,TRUE
1948,7209188,7209288,7209388,62067000000,62078000000,3.72E+19,1.62E+19,2.10E+19,1.62E+19,3.61E+19,TRUE
1949,7209292,7209392,7209492,62078000000,62026459600,4.17E+19,1.55E+19,2.61E+19,2.61E+19,4.04E+19,TRUE
1950,7209396,7209496,7209596,62026459600,62023000000,4.10E+19,2.29E+19,1.81E+19,1.81E+19,3.98E+19,TRUE
1951,7209502,7209602,7209702,62023000000,62097000000,2.38E+19,1.03E+19,1.36E+19,1.03E+19,2.31E+19,TRUE
1952,7209605,7209705,7209805,62097000000,62291000000,4.66E+19,1.96E+19,2.70E+19,1.96E+19,4.52E+19,TRUE
1953,7209710,7209810,7209910,62291000000,62335000000,4.87E+19,2.36E+19,2.51E+19,2.36E+19,4.72E+19,TRUE
1954,7209820,7209920,7210020,62335000000,62441493425,3.95E+19,2.14E+19,1.81E+19,2.14E+19,3.83E+19,TRUE
1955,7209926,7210026,7210126,62441493425,62472143429,5.16E+19,3.08E+19,2.08E+19,3.08E+19,5.01E+19,TRUE
1956,7210029,7210129,7210229,62472143429,62447978185,4.22E+19,1.27E+19,2.95E+19,2.95E+19,4.09E+19,TRUE
1957,7210137,7210237,7210337,62447978185,62365437322,2.91E+19,1.34E+19,1.57E+19,1.57E+19,2.82E+19,TRUE
1958,7210240,7210340,7210440,62365437322,62276000000,5.11E+19,1.71E+19,3.40E+19,3.40E+19,4.96E+19,TRUE
1959,7210343,7210443,7210543,62276000000,62407229335,5.83E+19,2.16E+19,3.68E+19,2.16E+19,5.66E+19,TRUE
1960,7210446,7210546,7210646,62407229335,62463792453,7.30E+19,3.47E+19,3.83E+19,3.47E+19,7.08E+19,TRUE
1961,7210552,7210652,7210752,62463792453,62518000000,5.77E+19,3.42E+19,2.35E+19,3.42E+19,5.59E+19,TRUE
1962,7210656,7210756,7210856,62518000000,62431455771,4.97E+19,2.32E+19,2.65E+19,2.65E+19,4.83E+19,TRUE
1963,7210759,7210859,7210959,62431455771,0,5.91E+19,2.58E+19,3.34E+19,0,0,FALSE
1964,7210863,7210963,7211063,0,0,4.22E+19,2.26E+19,1.96E+19,0,0,FALSE
1965,7211423,7211523,7211623,62803953081,62782644324,2.50E+19,1.17E+19,1.33E+19,1.33E+19,2.42E+19,TRUE
1966,7211526,7211626,7211726,62782644324,62829519680,1.69E+19,1.09E+19,6.02E+18,1.09E+19,1.64E+19,TRUE
1967,7211629,7211729,7211829,62829519680,62707403322,3.74E+19,1.62E+19,2.12E+19,2.12E+19,3.63E+19,TRUE
1968,7211733,7211833,7211933,62707403322,62613062783,5.53E+19,2.93E+19,2.60E+19,2.60E+19,5.36E+19,TRUE
1969,7211836,7211936,7212036,62613062783,62691570327,6.73E+19,2.98E+19,3.75E+19,2.98E+19,6.53E+19,TRUE
1970,7211939,7212039,7212139,62691570327,62662947104,4.54E+19,1.87E+19,2.67E+19,2.67E+19,4.40E+19,TRUE
1971,7212043,7212143,7212243,62662947104,62589701344,5.50E+19,3.39E+19,2.11E+19,2.11E+19,5.33E+19,TRUE
1972,7212147,7212247,7212347,62589701344,62522362800,5.38E+19,2.47E+19,2.91E+19,2.91E+19,5.22E+19,TRUE
1973,7212250,7212350,7212450,62522362800,62549859651,4.83E+19,3.23E+19,1.60E+19,3.23E+19,4.68E+19,TRUE
1974,7212353,7212453,7212553,62549859651,62536353307,5.45E+19,3.11E+19,2.34E+19,2.34E+19,5.29E+19,TRUE
1975,7212456,7212556,7212656,62536353307,62385271895,4.86E+19,1.43E+19,3.42E+19,3.42E+19,4.71E+19,TRUE
1976,7212560,7212660,7212760,62385271895,62514723307,7.52E+19,2.76E+19,4.76E+19,2.76E+19,7.30E+19,TRUE
1977,7212663,7212763,7212863,62514723307,62627492480,5.39E+19,3.26E+19,2.13E+19,3.26E+19,5.23E+19,TRUE
1978,7212766,7212866,7212966,62627492480,62774103672,3.48E+19,2.68E+19,7.99E+18,2.68E+19,3.38E+19,TRUE
1979,7212870,7212970,7213070,62774103672,62716500000,5.88E+19,2.54E+19,3.34E+19,3.34E+19,5.70E+19,TRUE
1980,7212974,7213074,7213174,62716500000,62769370331,3.79E+19,1.61E+19,2.18E+19,1.61E+19,3.68E+19,TRUE
1981,7213078,7213178,7213278,62769370331,62809184821,3.41E+19,1.97E+19,1.44E+19,1.97E+19,3.30E+19,TRUE
1982,7213182,7213282,7213382,62809184821,62758779004,5.60E+19,2.83E+19,2.77E+19,2.77E+19,5.43E+19,TRUE
1983,7213285,7213385,7213485,62758779004,62636308592,3.25E+19,1.15E+19,2.10E+19,2.10E+19,3.15E+19,TRUE
1984,7213390,7213490,7213590,62636308592,62701725834,4.70E+19,1.19E+19,3.51E+19,1.19E+19,4.56E+19,TRUE
1985,7213494,7213594,7213694,62701725834,62530330186,5.01E+19,2.58E+19,2.42E+19,2.42E+19,4.86E+19,TRUE
1986,7213598,7213698,7213798,62530330186,62506342595,5.81E+19,3.39E+19,2.41E+19,2.41E+19,5.63E+19,TRUE
1987,7213701,7213801,7213901,62506342595,62395549249,3.21E+19,1.46E+19,1.76E+19,1.76E+19,3.12E+19,TRUE
1988,7213807,7213907,7214007,62395549249,62599417985,4.84E+19,2.27E+19,2.57E+19,2.27E+19,4.69E+19,TRUE
1989,7213911,7214011,7214111,62599417985,62865636503,3.38E+19,2.30E+19,1.08E+19,2.30E+19,3.28E+19,TRUE
1990,7214014,7214114,7214214,62865636503,62839906753,3.57E+19,2.26E+19,1.31E+19,1.31E+19,3.46E+19,TRUE
1991,7214118,7214218,7214318,62839906753,62837883017,5.18E+19,1.21E+19,3.97E+19,3.97E+19,5.02E+19,TRUE
1992,7214221,7214321,7214421,62837883017,62868000000,2.84E+19,1.36E+19,1.48E+19,1.36E+19,2.75E+19,TRUE
1993,7214325,7214425,7214525,62868000000,63040366059,4.36E+19,1.87E+19,2.50E+19,1.87E+19,4.23E+19,TRUE
1994,7214429,7214529,7214629,63040366059,63237881312,5.74E+19,3.92E+19,1.82E+19,3.92E+19,5.57E+19,TRUE
1995,7214534,7214634,7214734,63237881312,63019361639,4.94E+19,1.79E+19,3.15E+19,3.15E+19,4.79E+19,TRUE
1996,7214638,7214738,7214838,63019361639,63047047927,5.89E+19,3.52E+19,2.37E+19,3.52E+19,5.71E+19,TRUE
1997,7214742,7214842,7214942,63047047927,62950723895,3.48E+19,1.11E+19,2.37E+19,2.37E+19,3.38E+19,TRUE
1998,7214846,7214946,7215046,62950723895,63059915438,5.20E+19,2.27E+19,2.93E+19,2.27E+19,5.04E+19,TRUE
1999,7214951,7215051,7215151,63059915438,63025922098,3.80E+19,1.95E+19,1.85E+19,1.85E+19,3.68E+19,TRUE
2000,7215056,7215156,7215256,63025922098,63134502051,6.09E+19,2.81E+19,3.28E+19,2.81E+19,5.91E+19,TRUE
2001,7215161,7215261,7215361,63134502051,63218813566,4.61E+19,3.41E+19,1.20E+19,3.41E+19,4.47E+19,TRUE
2002,7215265,7215365,7215465,63218813566,63299121246,5.05E+19,3.31E+19,1.74E+19,3.31E+19,4.90E+19,TRUE
2003,7215370,7215470,7215570,63299121246,63319591719,3.85E+19,2.02E+19,1.83E+19,2.02E+19,3.74E+19,TRUE
2004,7215474,7215574,7215674,63319591719,63242034341,5.72E+19,2.24E+19,3.48E+19,3.48E+19,5.55E+19,TRUE
2005,7215578,7215678,7215778,63242034341,63203033172,5.02E+19,1.49E+19,3.53E+19,3.53E+19,4.87E+19,TRUE
2006,7215682,7215782,7215882,63203033172,62966969890,7.18E+19,3.16E+19,4.01E+19,4.01E+19,6.96E+19,TRUE
2007,7215786,7215886,7215986,62966969890,62978798022,6.65E+19,1.90E+19,4.75E+19,1.90E+19,6.45E+19,TRUE
2008,7215891,7215991,7216091,62978798022,63078000000,3.61E+19,2.47E+19,1.15E+19,2.47E+19,3.51E+19,TRUE
2009,7215995,7216095,7216195,63078000000,63174000000,7.17E+19,3.24E+19,3.93E+19,3.24E+19,6.96E+19,TRUE
2010,7216097,7216197,7216297,63174000000,63177000000,4.95E+19,3.04E+19,1.91E+19,3.04E+19,4.80E+19,TRUE
2011,7216200,7216300,7216400,63177000000,63050273638,1.14E+20,8.35E+19,3.05E+19,3.05E+19,1.11E+20,TRUE
2012,7216304,7216404,7216504,63050273638,63224349260,4.43E+19,1.81E+19,2.62E+19,1.81E+19,4.30E+19,TRUE
2013,7216409,7216509,7216609,63224349260,63160315432,3.63E+19,2.33E+19,1.31E+19,1.31E+19,3.53E+19,TRUE
2014,7216513,7216613,7216713,63160315432,63318401742,3.89E+19,2.17E+19,1.72E+19,2.17E+19,3.77E+19,TRUE
2015,7216617,7216717,7216817,63318401742,63434052897,1.01E+20,7.10E+19,3.03E+19,7.10E+19,9.82E+19,TRUE
2016,7216721,7216821,7216921,63434052897,63591074772,5.28E+19,1.74E+19,3.54E+19,1.74E+19,5.12E+19,TRUE
2017,7216825,7216925,7217025,63591074772,63526000000,7.71E+19,5.11E+19,2.60E+19,2.60E+19,7.48E+19,TRUE
2018,7216928,7217028,7217128,63526000000,63550000000,5.86E+19,3.37E+19,2.49E+19,3.37E+19,5.68E+19,TRUE
2019,7217032,7217132,7217232,63550000000,63550901420,3.71E+19,1.83E+19,1.88E+19,1.83E+19,3.60E+19,TRUE
2020,7217135,7217235,7217335,63550901420,63557729772,1.26E+20,2.34E+19,1.03E+20,2.34E+19,1.22E+20,TRUE
2021,7217238,7217338,7217438,63557729772,63594673027,5.89E+19,3.67E+19,2.21E+19,3.67E+19,5.71E+19,TRUE
2022,7217342,7217442,7217542,63594673027,63602847448,5.75E+19,2.74E+19,3.01E+19,2.74E+19,5.58E+19,TRUE
2023,7217445,7217545,7217645,63602847448,63551799630,6.51E+19,2.24E+19,4.27E+19,4.27E+19,6.31E+19,TRUE
2024,7217549,7217649,7217749,63551799630,63520000000,5.74E+19,2.15E+19,3.59E+19,3.59E+19,5.57E+19,TRUE
2025,7217652,7217752,7217852,63520000000,63781193409,6.01E+19,4.17E+19,1.84E+19,4.17E+19,5.83E+19,TRUE
2026,7217755,7217855,7217955,63781193409,63670736110,6.34E+19,3.21E+19,3.13E+19,3.13E+19,6.15E+19,TRUE
2027,7217859,7217959,7218059,63670736110,63591000000,6.01E+19,2.57E+19,3.44E+19,3.44E+19,5.83E+19,TRUE
2028,7217962,7218062,7218162,63591000000,63540023499,5.63E+19,3.58E+19,2.05E+19,2.05E+19,5.46E+19,TRUE
2029,7218066,7218166,7218266,63540023499,63556000000,6.56E+19,2.12E+19,4.45E+19,2.12E+19,6.37E+19,TRUE
2030,7218171,7218271,7218371,63556000000,63658135840,6.83E+19,4.04E+19,2.79E+19,4.04E+19,6.62E+19,TRUE
2031,7218274,7218374,7218474,63658135840,63628146849,3.62E+19,2.33E+19,1.29E+19,1.29E+19,3.51E+19,TRUE
2032,7218377,7218477,7218577,63628146849,63516652057,4.51E+19,2.35E+19,2.17E+19,2.17E+19,4.38E+19,TRUE
2033,7218481,7218581,7218681,63516652057,63452866432,5.02E+19,1.73E+19,3.29E+19,3.29E+19,4.87E+19,TRUE
2034,7218585,7218685,7218785,63452866432,63458145646,5.26E+19,2.41E+19,2.85E+19,2.41E+19,5.10E+19,TRUE
2035,7218688,7218788,7218888,63458145646,63470434578,4.00E+19,2.16E+19,1.84E+19,2.16E+19,3.88E+19,TRUE
2036,7218793,7218893,7218993,63470434578,63475941603,4.90E+19,1.64E+19,3.27E+19,1.64E+19,4.76E+19,TRUE
2037,7218898,7218998,7219098,63475941603,63552611541,3.12E+19,1.75E+19,1.37E+19,1.75E+19,3.03E+19,TRUE
2038,7219002,7219102,7219202,63552611541,63673747556,6.30E+19,3.63E+19,2.67E+19,3.63E+19,6.11E+19,TRUE
2039,7219106,7219206,7219306,63673747556,63896790599,4.75E+19,3.50E+19,1.26E+19,3.50E+19,4.61E+19,TRUE
2040,7219210,7219310,7219410,63896790599,63960354495,6.19E+19,2.89E+19,3.30E+19,2.89E+19,6.00E+19,TRUE
2041,7219314,7219414,7219514,63960354495,64122000000,3.37E+19,1.56E+19,1.81E+19,1.56E+19,3.27E+19,TRUE
2042,7219418,7219518,7219618,64122000000,64241000000,4.74E+19,2.36E+19,2.38E+19,2.36E+19,4.60E+19,TRUE
2043,7219521,7219621,7219721,64241000000,64300965894,5.60E+19,3.04E+19,2.56E+19,3.04E+19,5.43E+19,TRUE
2044,7219624,7219724,7219824,64300965894,64376604000,5.35E+19,3.53E+19,1.82E+19,3.53E+19,5.19E+19,TRUE
2045,7219728,7219828,7219928,64376604000,64200295051,4.68E+19,3.19E+19,1.49E+19,1.49E+19,4.54E+19,TRUE
2046,7219832,7219932,7220032,64200295051,64139683861,4.15E+19,2.33E+19,1.82E+19,1.82E+19,4.03E+19,TRUE
2047,7219935,7220035,7220135,64139683861,64123195462,3.44E+19,1.22E+19,2.21E+19,2.21E+19,3.33E+19,TRUE
2048,7220039,7220139,7220239,64123195462,64128260810,3.57E+19,1.17E+19,2.40E+19,1.17E+19,3.47E+19,TRUE
2049,7220143,7220243,7220343,64128260810,64003887313,4.42E+19,2.66E+19,1.75E+19,1.75E+19,4.28E+19,TRUE
2050,7220246,7220346,7220446,64003887313,63935563021,5.03E+19,2.02E+19,3.01E+19,3.01E+19,4.88E+19,TRUE
2051,7220349,7220449,7220549,63935563021,63593889785,5.10E+19,1.44E+19,3.66E+19,3.66E+19,4.95E+19,TRUE
2052,7220453,7220553,7220653,63593889785,63523021151,6.90E+19,2.86E+19,4.04E+19,4.04E+19,6.69E+19,TRUE
2053,7220557,7220657,7220757,63523021151,63537827269,3.90E+19,2.15E+19,1.75E+19,2.15E+19,3.78E+19,TRUE
2054,7220661,7220761,7220861,63537827269,63432904440,4.16E+19,2.20E+19,1.96E+19,1.96E+19,4.03E+19,TRUE
2055,7220763,7220863,7220963,63432904440,63550000000,4.35E+19,2.34E+19,2.01E+19,2.34E+19,4.22E+19,TRUE
2056,7220866,7220966,7221066,63550000000,63640000000,6.77E+19,5.13E+19,1.64E+19,5.13E+19,6.57E+19,TRUE
2057,7220970,7221070,7221170,63640000000,63552086934,5.16E+19,3.26E+19,1.91E+19,1.91E+19,5.01E+19,TRUE
2058,7221074,7221174,7221274,63552086934,63569545338,5.07E+19,3.67E+19,1.40E+19,3.67E+19,4.92E+19,TRUE
2059,7221178,7221278,7221378,63569545338,63650000000,2.77E+19,1.34E+19,1.43E+19,1.34E+19,2.69E+19,TRUE
2060,7221282,7221382,7221482,63650000000,63567692110,5.18E+19,2.68E+19,2.50E+19,2.50E+19,5.03E+19,TRUE
2061,7221386,7221486,7221586,63567692110,63573000000,3.51E+19,2.21E+19,1.30E+19,2.21E+19,3.41E+19,TRUE
2062,7221489,7221589,7221689,63573000000,63491853983,4.21E+19,2.35E+19,1.86E+19,1.86E+19,4.08E+19,TRUE
2063,7221593,7221693,7221793,63491853983,63380167275,3.84E+19,2.02E+19,1.82E+19,1.82E+19,3.72E+19,TRUE
2064,7221696,7221796,7221896,63380167275,63310340088,5.78E+19,2.37E+19,3.40E+19,3.40E+19,5.60E+19,TRUE
2065,7221801,7221901,7222001,63310340088,63068004862,6.23E+19,1.78E+19,4.46E+19,4.46E+19,6.05E+19,TRUE
2066,7221905,7222005,7222105,63068004862,62808305114,6.47E+19,2.64E+19,3.83E+19,3.83E+19,6.27E+19,TRUE
2067,7222008,7222108,7222208,62808305114,62849860010,6.52E+19,3.63E+19,2.89E+19,3.63E+19,6.33E+19,TRUE
2068,7222111,7222211,7222311,62849860010,62778000000,5.27E+19,1.90E+19,3.37E+19,3.37E+19,5.11E+19,TRUE
2069,7222215,7222315,7222415,62778000000,62743889031,4.22E+19,1.91E+19,2.32E+19,2.32E+19,4.10E+19,TRUE
2070,7222318,7222418,7222518,62743889031,62720932225,4.88E+19,3.14E+19,1.74E+19,1.74E+19,4.73E+19,TRUE
2071,7222421,7222521,7222621,62720932225,62702770213,2.99E+19,1.06E+19,1.93E+19,1.93E+19,2.90E+19,TRUE
2072,7222524,7222624,7222724,62702770213,62663182918,5.37E+19,2.93E+19,2.44E+19,2.44E+19,5.21E+19,TRUE
2073,7222627,7222727,7222827,62663182918,62814000000,4.87E+19,1.88E+19,2.99E+19,1.88E+19,4.72E+19,TRUE
2074,7222731,7222831,7222931,62814000000,62813767388,5.46E+19,2.57E+19,2.89E+19,2.89E+19,5.29E+19,TRUE
2075,7222836,7222936,7223036,62813767388,62947265052,3.59E+19,2.97E+19,6.16E+18,2.97E+19,3.48E+19,TRUE
2076,7222940,7223040,7223140,62947265052,62909673688,3.16E+19,2.02E+19,1.14E+19,1.14E+19,3.06E+19,TRUE
2077,7223044,7223144,7223244,62909673688,62950448086,2.62E+19,1.42E+19,1.20E+19,1.42E+19,2.54E+19,TRUE
2078,7223148,7223248,7223348,62950448086,62965929237,3.82E+19,2.01E+19,1.81E+19,2.01E+19,3.70E+19,TRUE
2079,7223252,7223352,7223452,62965929237,63007445420,3.03E+19,1.71E+19,1.33E+19,1.71E+19,2.94E+19,TRUE
2080,7223356,7223456,7223556,63007445420,63176000000,3.68E+19,1.85E+19,1.83E+19,1.85E+19,3.57E+19,TRUE
2081,7223459,7223559,7223659,63176000000,63036547498,4.78E+19,2.44E+19,2.34E+19,2.34E+19,4.63E+19,TRUE
2082,7223562,7223662,7223762,63036547498,62988731100,3.94E+19,1.49E+19,2.44E+19,2.44E+19,3.82E+19,TRUE
2083,7223667,7223767,7223867,62988731100,63023000000,3.53E+19,1.09E+19,2.44E+19,1.09E+19,3.43E+19,TRUE
2084,7223771,7223871,7223971,63023000000,63137000000,3.03E+19,1.87E+19,1.16E+19,1.87E+19,2.94E+19,TRUE
2085,7223875,7223975,7224075,63137000000,62960787149,4.55E+19,1.61E+19,2.94E+19,2.94E+19,4.41E+19,TRUE
2086,7223979,7224079,7224179,62960787149,62661381345,3.31E+19,1.57E+19,1.74E+19,1.74E+19,3.22E+19,TRUE
2087,7224082,7224182,7224282,62661381345,62325500000,6.73E+19,3.90E+19,2.83E+19,2.83E+19,6.53E+19,TRUE
2088,7224185,7224285,7224385,62325500000,62343066019,3.13E+19,1.17E+19,1.96E+19,1.17E+19,3.03E+19,TRUE
2089,7224290,7224390,7224490,62343066019,62657175554,9.25E+19,7.34E+19,1.91E+19,7.34E+19,8.97E+19,TRUE
2090,7224393,7224493,7224593,62657175554,62519525501,3.74E+19,2.41E+19,1.33E+19,1.33E+19,3.62E+19,TRUE
2091,7224497,7224597,7224697,62519525501,62639586786,3.08E+19,2.16E+19,9.17E+18,2.16E+19,2.99E+19,TRUE
2092,7224602,7224702,7224802,62639586786,62428214685,3.53E+19,1.31E+19,2.22E+19,2.22E+19,3.42E+19,TRUE
2093,7224705,7224805,7224905,62428214685,62394000000,3.11E+19,2.03E+19,1.08E+19,1.08E+19,3.02E+19,TRUE
2094,7224808,7224908,7225008,62394000000,62337000000,4.46E+19,2.22E+19,2.24E+19,2.24E+19,4.32E+19,TRUE
2095,7224911,7225011,7225111,62337000000,62333000000,4.00E+19,2.09E+19,1.91E+19,1.91E+19,3.88E+19,TRUE
2096,7225015,7225115,7225215,62333000000,62518000000,2.08E+19,1.12E+19,9.57E+18,1.12E+19,2.02E+19,TRUE
2097,7225118,7225218,7225318,62518000000,62536000000,4.52E+19,2.80E+19,1.71E+19,2.80E+19,4.38E+19,TRUE
2098,7225223,7225323,7225423,62536000000,62207697732,2.87E+19,1.12E+19,1.76E+19,1.76E+19,2.79E+19,TRUE
2099,7225326,7225426,7225526,62207697732,62182176496,3.62E+19,1.93E+19,1.69E+19,1.69E+19,3.51E+19,TRUE
2100,7225429,7225529,7225629,62182176496,61834674139,5.47E+19,1.82E+19,3.65E+19,3.65E+19,5.30E+19,TRUE
2101,7225532,7225632,7225732,61834674139,61916000000,3.65E+19,2.05E+19,1.60E+19,2.05E+19,3.54E+19,TRUE
2102,7225636,7225736,7225836,61916000000,61712890343,3.68E+19,2.34E+19,1.34E+19,1.34E+19,3.57E+19,TRUE
2103,7225740,7225840,7225940,61712890343,61653071010,3.98E+19,1.56E+19,2.42E+19,2.42E+19,3.86E+19,TRUE
2104,7225843,7225943,7226043,61653071010,61596860862,7.55E+19,4.46E+19,3.08E+19,3.08E+19,7.32E+19,TRUE
2105,7225946,7226046,7226146,61596860862,61843000000,7.90E+19,2.24E+19,5.66E+19,2.24E+19,7.66E+19,TRUE
2106,7226050,7226150,7226250,61843000000,61858802263,4.10E+19,2.13E+19,1.96E+19,2.13E+19,3.97E+19,TRUE
2107,7226153,7226253,7226353,61858802263,62062369250,2.41E+19,9.97E+18,1.41E+19,9.97E+18,2.34E+19,TRUE
2108,7226257,7226357,7226457,62062369250,62327000000,5.45E+19,3.85E+19,1.60E+19,3.85E+19,5.29E+19,TRUE
2109,7226360,7226460,7226560,62327000000,62400465523,3.10E+19,2.08E+19,1.02E+19,2.08E+19,3.01E+19,TRUE
2110,7226463,7226563,7226663,62400465523,62377000000,4.08E+19,2.46E+19,1.62E+19,1.62E+19,3.96E+19,TRUE
2111,7226567,7226667,7226767,62377000000,62436280519,4.19E+19,1.35E+19,2.84E+19,1.35E+19,4.06E+19,TRUE
2112,7226671,7226771,7226871,62436280519,62424501749,5.07E+19,1.63E+19,3.45E+19,3.45E+19,4.92E+19,TRUE
2113,7226774,7226874,7226974,62424501749,62497051317,3.78E+19,2.39E+19,1.39E+19,2.39E+19,3.66E+19,TRUE
2114,7226878,7226978,7227078,62497051317,62515000000,3.66E+19,1.15E+19,2.51E+19,1.15E+19,3.55E+19,TRUE
2115,7226981,7227081,7227181,62515000000,62534995860,3.89E+19,2.09E+19,1.81E+19,2.09E+19,3.78E+19,TRUE
2116,7227084,7227184,7227284,62534995860,62490132748,3.67E+19,2.05E+19,1.62E+19,1.62E+19,3.56E+19,TRUE
2117,7227188,7227288,7227388,62490132748,62523114441,6.05E+19,2.53E+19,3.52E+19,2.53E+19,5.87E+19,TRUE
2118,7227291,7227391,7227491,62523114441,62499008655,4.32E+19,2.41E+19,1.91E+19,1.91E+19,4.19E+19,TRUE
2119,7227395,7227495,7227595,62499008655,62429500000,4.19E+19,1.87E+19,2.31E+19,2.31E+19,4.06E+19,TRUE
2120,7227498,7227598,7227698,62429500000,61924465801,4.96E+19,2.45E+19,2.51E+19,2.51E+19,4.81E+19,TRUE
2121,7227601,7227701,7227801,61924465801,62378000000,6.68E+19,1.49E+19,5.19E+19,1.49E+19,6.48E+19,TRUE
2122,7227704,7227804,7227904,62378000000,62566464679,7.06E+19,2.72E+19,4.35E+19,2.72E+19,6.85E+19,TRUE
2123,7227807,7227907,7228007,62566464679,62515500000,7.54E+19,3.43E+19,4.10E+19,4.10E+19,7.31E+19,TRUE
2124,7227910,7228010,7228110,62515500000,62455978385,5.22E+19,2.45E+19,2.77E+19,2.77E+19,5.06E+19,TRUE
2125,7228014,7228114,7228214,62455978385,62504013237,6.56E+19,3.22E+19,3.34E+19,3.22E+19,6.36E+19,TRUE
2126,7228117,7228217,7228317,62504013237,62497000000,3.80E+19,2.18E+19,1.61E+19,1.61E+19,3.68E+19,TRUE
2127,7228221,7228321,7228421,62497000000,62679759754,7.03E+19,3.56E+19,3.47E+19,3.56E+19,6.82E+19,TRUE
2128,7228325,7228425,7228525,62679759754,62634984306,6.43E+19,3.66E+19,2.77E+19,2.77E+19,6.24E+19,TRUE
2129,7228428,7228528,7228628,62634984306,62722000000,9.79E+19,2.74E+19,7.06E+19,2.74E+19,9.50E+19,TRUE
2130,7228531,7228631,7228731,62722000000,62659000000,3.33E+19,1.86E+19,1.47E+19,1.47E+19,3.23E+19,TRUE
2131,7228635,7228735,7228835,62659000000,62742712482,7.40E+19,3.48E+19,3.93E+19,3.48E+19,7.18E+19,TRUE
2132,7228738,7228838,7228938,62742712482,62793578711,4.40E+19,2.52E+19,1.88E+19,2.52E+19,4.27E+19,TRUE
2133,7228841,7228941,7229041,62793578711,62902650810,1.05E+20,4.09E+19,6.37E+19,4.09E+19,1.02E+20,TRUE
2134,7228944,7229044,7229144,62902650810,62982443745,5.61E+19,2.36E+19,3.25E+19,2.36E+19,5.44E+19,TRUE
2135,7229047,7229147,7229247,62982443745,62954000000,6.94E+19,3.17E+19,3.77E+19,3.77E+19,6.73E+19,TRUE
2136,7229151,7229251,7229351,62954000000,62973500000,6.63E+19,1.64E+19,4.99E+19,1.64E+19,6.43E+19,TRUE
2137,7229255,7229355,7229455,62973500000,62974656451,1.03E+20,5.31E+19,4.99E+19,5.31E+19,9.99E+19,TRUE
2138,7229360,7229460,7229560,62974656451,62923024100,1.18E+20,9.13E+19,2.68E+19,2.68E+19,1.15E+20,TRUE
2139,7229463,7229563,7229663,62923024100,62968000000,1.24E+20,8.38E+19,4.03E+19,8.38E+19,1.20E+20,TRUE
2140,7229567,7229667,7229767,62968000000,63003401592,5.11E+19,1.88E+19,3.24E+19,1.88E+19,4.96E+19,TRUE
2141,7229671,7229771,7229871,63003401592,63021000000,1.76E+20,7.39E+19,1.02E+20,7.39E+19,1.71E+20,TRUE
2142,7229774,7229874,7229974,63021000000,62980496096,6.02E+19,4.11E+19,1.91E+19,1.91E+19,5.84E+19,TRUE
2143,7229878,7229978,7230078,62980496096,62991319825,4.63E+19,9.47E+18,3.69E+19,9.47E+18,4.50E+19,TRUE
2144,7229983,7230083,7230183,62991319825,62916737631,8.32E+19,5.44E+19,2.89E+19,2.89E+19,8.08E+19,TRUE
2145,7230087,7230187,7230287,62916737631,62948214935,8.16E+19,3.05E+19,5.11E+19,3.05E+19,7.92E+19,TRUE
2146,7230191,7230291,7230391,62948214935,62925000000,1.26E+20,8.02E+19,4.56E+19,4.56E+19,1.22E+20,TRUE
2147,7230294,7230394,7230494,62925000000,63084016225,5.66E+19,2.45E+19,3.20E+19,2.45E+19,5.49E+19,TRUE
2148,7230399,7230499,7230599,63084016225,63096456165,1.48E+20,8.90E+19,5.88E+19,8.90E+19,1.43E+20,TRUE
2149,7230502,7230602,7230702,63096456165,63087500000,7.10E+19,2.34E+19,4.76E+19,4.76E+19,6.89E+19,TRUE
2150,7230605,7230705,7230805,63087500000,63110576244,6.26E+19,2.64E+19,3.62E+19,2.64E+19,6.07E+19,TRUE
2151,7230708,7230808,7230908,63110576244,63254566860,1.89E+20,1.34E+20,5.51E+19,1.34E+20,1.84E+20,TRUE
2152,7230812,7230912,7231012,63254566860,63472887515,5.88E+19,3.53E+19,2.35E+19,3.53E+19,5.70E+19,TRUE
2153,7230916,7231016,7231116,63472887515,63344500000,8.39E+19,4.49E+19,3.90E+19,3.90E+19,8.14E+19,TRUE
2154,7231019,7231119,7231219,63344500000,63408000000,5.31E+19,2.34E+19,2.97E+19,2.34E+19,5.15E+19,TRUE
2155,7231123,7231223,7231323,63408000000,63297000000,6.91E+19,2.29E+19,4.62E+19,4.62E+19,6.70E+19,TRUE
2156,7231226,7231326,7231426,63297000000,63341334009,8.13E+19,3.52E+19,4.61E+19,3.52E+19,7.88E+19,TRUE
2157,7231329,7231429,7231529,63341334009,63404537943,5.15E+19,2.33E+19,2.82E+19,2.33E+19,4.99E+19,TRUE
2158,7231432,7231532,7231632,63404537943,63431193467,9.81E+19,6.58E+19,3.24E+19,6.58E+19,9.52E+19,TRUE
2159,7231535,7231635,7231735,63431193467,63389000000,1.13E+20,6.96E+19,4.31E+19,4.31E+19,1.09E+20,TRUE
